SED_ID,stellar_mass,SFR,RA,DEC,X,Y,NAME,FIELD,Rs,GmR,UmG,Udet,zlya,zabs,zneb,type,comments,FULL_ID,z_best,GmRs,Comments,Umg,UmGa,G-R,Un-G,udet,zem,notes,NBmag,NBcol
Q0100-BX85,21259770000.0,8.0,15.7490249,13.3034981,1429.58,270.9,BX85,Q0100,20.4,-0.1,0.16,yes,2.094,-2.0,-1.0,QSO,on   lots of masks,Q0100-BX85,2.094,,,,,,,,,,,
Q0100-BX88,5238749700.0,16.0,15.7597412,13.2955469,1294.18,448.53,BX88,Q0100,24.28,0.36,1.15,yes,-2.0,2.5224,2.5241,GAL,LM1; better lris z; nz; m2,Q0100-BX88,2.5241,,,,,,,,,,,
Q0100-BX90,7785042900.0,19.0,15.7616739,13.2670454,809.9,479.61,BX90,Q0100,24.04,0.27,0.94,yes,2.2913,2.2838,2.2851,GAL,LM1; msfr3 9/13; nz; N4+m6; add'l abs system z~1.910,Q0100-BX90,2.2851,,,,,,,,,,,
Q0100-BX91,23240495000.0,9.0,15.7619533,13.2713402,882.86,484.4,BX91,Q0100,24.22,0.21,0.78,yes,-2.0,1.925,-1.0,GAL,nz;  m6+m7,Q0100-BX91,1.925,,,,,,,,,,,
Q0100-BX93,3208365300.0,8.0,15.7624248,13.2704487,867.7,492.19,BX93,Q0100,24.28,0.08,0.58,yes,-2.0,1.928,-1.0,GAL,nz;  m3,Q0100-BX93,1.928,,,,,,,,,,,
Q0100-BX95,14774210000.0,9.0,15.7632213,13.2356436,276.35,504.19,BX95,Q0100,24.43,0.37,1.13,yes,-1.0,-1.0,2.2097,GAL,"nebz, mosfire Sep 2012;",Q0100-BX95,2.2097,,,,,,,,,,,
Q0100-C1,16963574000.0,42.0,15.7445085,13.2526209,565.33,194.06,C1,Q0100,24.02,1.13,2.87,yes,-2.0,3.206,-1.0,GAL,note we had z=2.760/2.755 before; new z from L1L2,Q0100-C1,3.206,,,,,,,,,,,
Q0100-C10,14073673000.0,8.0,15.7948623,13.2899932,1198.86,1031.43,C10,Q0100,25.06,0.76,2.7,yes,-1.0,-1.0,3.3565,GAL,"nebz, mosfire Sep 2012",Q0100-C10,3.3565,,,,,,,,,,,
Q0100-C15,301106020.0,3.0,15.8389137,13.2633851,745.7,1762.01,C15,Q0100,25.49,0.35,2.67,yes,2.934,-2.0,-1.0,GAL,"nz;  L1L2; v. strong Lya; also HeII NEL,z=2.9320",Q0100-C15,2.934,,,,,,,,,,,
Q0100-C2,24877410000.0,15.0,15.7576754,13.2736852,922.82,413.45,C2,Q0100,24.25,0.3,3.46,yes,3.447,-2.0,-1.0,GAL,nz;  z from m9; v. strong em,Q0100-C2,3.447,,,,,,,,,,,
Q0100-C4,12303902000.0,7.0,15.7659721,13.2668837,807.03,550.97,C4,Q0100,24.95,0.99,2.49,yes,3.4289,-2.0,3.4244,GAL,LM1; msfr3 9/13;,Q0100-C4,3.4244,,,,,,,,,,,
Q0100-C5,6151838200.0,24.0,15.7690536,13.2956526,1295.71,603.14,C5,Q0100,24.3,0.7,2.99,yes,-2.0,2.97,-1.0,GAL,nz;  m2+m5+m7+m9,Q0100-C5,2.97,,,,,,,,,,,
Q0100-C6,5464187900.0,2.0,15.7741495,13.2782632,1000.13,687.14,C6,Q0100,25.31,0.67,2.29,yes,3.046,-2.0,-1.0,GAL,nz;  L1L2,Q0100-C6,3.046,,,,,,,,,,,
Q0100-C7,8836813800.0,7.0,15.7842759,13.2749241,943.12,855.16,C7,Q0100,24.39,0.24,3.62,yes,3.045,3.035,3.0408,GAL,"nz;  on m1,m2,m3,m5,m9,L1L2,N4",Q0100-C7,3.0408,,,,,,,,,,,
Q0100-D11,1997359700.0,7.0,15.7843069,13.2770107,978.57,855.75,D11,Q0100,25.41,0.34,2.15,yes,-2.0,-2.0,2.5865,GAL,"zneb msfr 2014 Nov, hiprij2b; m7,m10",Q0100-D11,2.5865,,,,,,,,,,,
Q0100-D13,20201953000.0,50.0,15.7902979,13.262259,727.79,954.73,D13,Q0100,23.23,0.41,3.2,yes,2.985,2.975,-1.0,GAL,"on   m2,m3,m5,m9,L1L2",Q0100-D13,2.975,,,,,,,,,,,
Q0100-D14,10446312000.0,13.0,15.8110441,13.2531758,572.93,1298.92,D14,Q0100,24.57,0.61,2.67,yes,-2.0,2.969,-1.0,GAL,"nz;  on m1,m2,m3,L1L2",Q0100-D14,2.969,,,,,,,,,,,
Q0100-D15,7930658800.0,31.0,15.8185838,13.3014402,1392.73,1425.64,D15,Q0100,24.23,1.05,2.73,yes,-2.0,3.276,-1.0,GAL,nz;  z from m2+m6+m7+m9,Q0100-D15,3.276,,,,,,,,,,,
Q0100-D16,34128695000.0,27.0,15.8209791,13.2790825,1012.83,1464.7,D16,Q0100,23.71,0.64,3.0,yes,2.82,2.815,-1.0,GAL,"nz;  m1,m3,m5,m9,L1L2[ap1]; [ap2] is z=1.491",Q0100-D16,2.815,,,,,,,,,,,
Q0100-D17,4192873500.0,8.0,15.8343641,13.2812635,1049.56,1687.01,D17,Q0100,25.16,0.43,1.94,yes,2.716,2.709,-1.0,GAL,,Q0100-D17,2.709,,,,,,,,,,,
Q0100-D2,24749810000.0,12.0,15.7397,13.2484301,494.28,114.06,D2,Q0100,24.27,0.67,2.56,yes,-2.0,2.893,-1.0,GAL,"mult masks,m1,m6,m7,m10,L1L2",Q0100-D2,2.893,,,,,,,,,,,
Q0100-D21,41216971000.0,20.0,15.8592775,13.2511539,537.43,2099.78,D21,Q0100,23.82,0.36,2.98,yes,2.826,2.818,-1.0,GAL,"m1,m5,m7,m10,L1L2;m7 useless",Q0100-D21,2.818,,,,,,,,,,,
Q0100-D6,23997168000.0,47.0,15.7604416,13.3079355,1504.64,460.6,D6,Q0100,23.12,0.23,1.92,yes,2.968,-2.0,2.9661,GAL,huge Lya em,Q0100-D6,2.9661,,,,,,,,,,,
Q0100-D8,7723206700.0,7.0,15.7662737,13.3083584,1511.66,557.43,D8,Q0100,24.81,0.51,2.15,yes,-2.0,2.735,-1.0,GAL,"nz;  m10,L1L2, add'l abs @z=2.538",Q0100-D8,2.735,,,,,,,,,,,
Q0100-D9,858447490.0,17.0,15.7720862,13.3024795,1411.61,653.72,D9,Q0100,24.3,0.12,1.93,yes,2.8105,2.802,-1.0,GAL,nz;  m2+m6+m10[ap2]; [ap1] is serendip z=2.971 if Lya,Q0100-D9,2.802,,,,,,,,,,,
Q0100-M11,23286315000.0,14.0,15.8417833,13.2457304,445.69,1809.13,M11,Q0100,24.64,1.14,2.42,yes,3.44,-2.0,-1.0,GAL,"L1L2; Lya em must be strong, on red side",Q0100-M11,3.44,,,,,,,,,,,
Q0100-M15,17321673000.0,10.0,15.8608553,13.2449052,431.24,2125.81,M15,Q0100,25.4,0.62,2.08,yes,3.167,-2.0,-1.0,GAL,v.   strong Lya,Q0100-M15,3.167,,,,,,,,,,,
Q0100-MD11,686344190.0,13.0,15.7675691,13.3092159,1526.19,578.97,MD11,Q0100,24.86,0.42,1.61,yes,2.7398,2.732,-1.0,GAL,"nz;  obs as NB1467 on N2, N3 masks",Q0100-MD11,2.732,,,,,,,,,,,
Q0100-MD17,6061346300.0,38.0,15.7759142,13.2890475,1183.3,716.81,MD17,Q0100,23.55,0.26,1.35,yes,2.5906,2.585,-1.0,GAL,nz;  m5+m7; nice,Q0100-MD17,2.585,,,,,,,,,,,
Q0100-MD19,11923546000.0,9.0,15.7763537,13.2748529,942.13,723.62,MD19,Q0100,24.43,-0.18,1.31,yes,-2.0,-2.0,2.1078,GAL,"msfr3, 9/13",Q0100-MD19,2.1078,,,,,,,,,,,
Q0100-MD20,811043330.0,8.0,15.7788577,13.2631704,743.58,764.8,MD20,Q0100,25.25,0.32,1.52,yes,2.732,2.725,-1.0,GAL,nz;  L1L2,Q0100-MD20,2.725,,,,,,,,,,,
Q0100-MD25,811745090.0,16.0,15.787025,13.2988893,1350.21,901.61,MD25,Q0100,25.42,0.4,1.5,yes,2.707,-2.0,-1.0,GAL,tentative ID as NB2893 on N3,Q0100-MD25,2.707,,,,,,,,,,,
Q0100-MD31,13509371000.0,53.0,15.7958783,13.282667,1074.36,1048.06,MD31,Q0100,25.17,0.5,1.63,yes,-1.0,-1.0,2.8708,GAL,"nebz, mosfire Sep 2012, red R-K=4.23",Q0100-MD31,2.8708,,,,,,,,,,,
Q0100-MD32,14939001000.0,7.0,15.7992684,13.2971458,1320.26,1104.82,MD32,Q0100,25.38,0.56,1.69,yes,-2.0,2.291,-1.0,GAL,nz;  L1L2; L1/ap1,Q0100-MD32,2.291,,,,,,,,,,,
Q0100-MD33,14251211000.0,8.0,15.8071563,13.2653846,780.45,1234.75,MD33,Q0100,24.68,0.27,1.48,yes,2.72,2.717,-1.0,GAL,"L1L2; m2, m3, m10",Q0100-MD33,2.717,,,,,,,,,,,
Q0100-MD35,5545793500.0,8.0,15.820811,13.3056982,1465.02,1462.74,MD35,Q0100,24.4,0.39,1.45,yes,2.8042,2.799,-1.0,GAL,"nz;  has 2nd emission line @z=2.647; on m1,m2,m5,m7,m10",Q0100-MD35,2.799,,,,,,,,,,,
Q0100-MD36,10578295000.0,16.0,15.823713,13.249091,503.22,1509.16,MD36,Q0100,23.61,0.26,1.3,yes,2.643,2.635,-1.0,GAL,"nz;  m1; next to BX268, produces strong Lya+metal abs @2.6403",Q0100-MD36,2.635,,,,,,,,,,,
Q0100-MD37,65654596000.0,26.0,15.8259714,13.2713084,880.62,1547.35,MD37,Q0100,25.27,0.5,1.9,yes,-1.0,-1.0,2.3898,GAL,"nebz, mosfire Sep 2012, red R-K=4.58",Q0100-MD37,2.3898,,,,,,,,,,,
Q0100-MD38,3880819200.0,12.0,15.8265994,13.2933588,1255.23,1558.46,MD38,Q0100,24.57,0.31,1.47,yes,-2.0,2.523,-1.0,GAL,nz;  m6,Q0100-MD38,2.523,,,,,,,,,,,
Q0100-MD4,2252221200.0,7.0,15.7526659,13.2659654,791.81,330.0,MD4,Q0100,24.96,0.07,1.1,yes,-2.0,2.587,-1.0,GAL,nz;  m6,Q0100-MD4,2.587,,,,,,,,,,,
Q0100-MD40,4944535000.0,6.0,15.8291179,13.2840433,1096.91,1599.99,MD40,Q0100,24.35,-0.01,1.07,yes,2.2553,2.248,2.2506,GAL,nz;  m2+m3,Q0100-MD40,2.2506,,,,,,,,,,,
Q0100-MD42,5941334000.0,37.0,15.8504956,13.3059792,1469.09,1955.57,MD42,Q0100,24.42,0.67,1.95,yes,2.943,2.935,-1.0,GAL,,Q0100-MD42,2.935,,,,,,,,,,,
Q0100-MD6,69971821000.0,35.0,15.7578641,13.2762417,966.25,416.67,MD6,Q0100,24.13,0.56,2.01,yes,2.7237,2.72,-1.0,GAL,"L1L2; m1, m7, m10",Q0100-MD6,2.72,,,,,,,,,,,
Q0100-MD7,1614260400.0,8.0,15.7587696,13.2730767,912.45,431.6,MD7,Q0100,24.59,0.23,1.3,yes,-1.0,-1.0,1.9733,GAL,msfr3 9/13,Q0100-MD7,1.9733,,,,,,,,,,,
Q0100-MD9,4506868200.0,17.0,15.7608673,13.2568103,636.03,465.85,MD9,Q0100,25.06,0.97,2.05,yes,-1.0,-1.0,2.3079,GAL,zneb msfr hiprih1_H,Q0100-MD9,2.3079,,,,,,,,,,,
Q0100-RK105,68087702000.0,17.0,15.83381,13.2790507,1011.97,1677.74,RK105,Q0100,25.48,0.73,1.07,yes,-2.0,-2.0,1.5336,GAL,LM1; lris slit includes BX284 (zneb=2.3095); msfr3 9/13; also is BX284b,Q0100-RK105,1.5336,,,,,,,,,,,
Q0100-RK113,133292950000.0,33.0,15.7688582,13.2546291,598.75,598.46,RK113,Q0100,23.75,0.65,0.57,yes,-2.0,-2.0,1.5539,GAL,LM1; msfr hiprihi_H 9/14,Q0100-RK113,1.5539,,,,,,,,,,,
Q0100-RK114,23699210000.0,7.0,15.8142249,13.2526712,564.28,1351.72,RK114,Q0100,25.47,0.64,0.87,yes,-2.0,-2.0,1.6075,GAL,LM1; msfr3 9/13,Q0100-RK114,1.6075,,,,,,,,,,,
Q0100-RK116,53188088000.0,21.0,15.8438568,13.266933,805.86,1844.19,RK116,Q0100,25.12,0.89,1.23,yes,-2.0,-2.0,2.3896,GAL,LM1; msfr3 9/13,Q0100-RK116,2.3896,,,,,,,,,,,
Q0100-RK138,22004965000.0,6.0,15.8222165,13.2862958,1135.35,1485.47,RK138,Q0100,25.17,1.17,1.83,yes,-1.0,-1.0,2.0183,GAL,msfr3 9/13; single line in K band,Q0100-RK138,2.0183,,,,,,,,,,,
Q0100-RK143,22251502000.0,11.0,15.7874146,13.2555468,613.83,906.62,RK143,Q0100,23.54,0.57,0.55,yes,-1.0,-1.0,1.501,GAL,zneb msfr hiprih1_H,Q0100-RK143,1.501,,,,,,,,,,,
Q0100-RK15,60038898000.0,23.0,15.7852048,13.2731029,912.16,870.52,RK15,Q0100,25.12,0.62,0.63,yes,-2.0,-2.0,2.309,GAL,LM1;,Q0100-RK15,2.309,,,,,,,,,,,
Q0100-RK17,113073070000.0,71.0,15.7714989,13.2519206,552.66,642.22,RK17,Q0100,24.35,0.57,0.73,yes,2.1081,-2.0,2.1078,GAL,"LM1; msfr3+msfr RK, 9/13, 10/12",Q0100-RK17,2.1078,,,,,,,,,,,
Q0100-RK18,37439746000.0,18.0,15.814345,13.2990106,1351.56,1355.19,RK18,Q0100,25.07,0.71,1.01,yes,-1.0,-1.0,1.6091,GAL,,Q0100-RK18,1.6091,,,,,,,,,,,
Q0100-RK21,50165535000.0,19.0,15.808694,13.2721007,894.51,1260.5,RK21,Q0100,24.47,0.98,0.93,yes,-1.0,-1.0,2.0624,GAL,"msfr3+msfr RK, 9/13, 10/12",Q0100-RK21,2.0624,,,,,,,,,,,
Q0100-RK23,117759190000.0,29.0,15.7836065,13.2512418,540.79,843.24,RK23,Q0100,24.08,0.83,0.74,yes,-1.0,-1.0,1.5024,GAL,,Q0100-RK23,1.5024,,,,,,,,,,,
Q0100-RK24,25436731000.0,8.0,15.7704332,13.2397136,345.3,624.1,RK24,Q0100,25.18,0.56,0.56,yes,-1.0,-1.0,1.6125,GAL,,Q0100-RK24,1.6125,,,,,,,,,,,
Q0100-RK25,22359644000.0,5.0,15.826112,13.2995782,1360.91,1550.56,RK25,Q0100,25.13,0.62,0.56,yes,-1.0,-1.0,1.5316,GAL,,Q0100-RK25,1.5316,,,,,,,,,,,
Q0100-RK27,25400197000.0,8.0,15.7471083,13.2464524,460.46,237.01,RK27,Q0100,24.45,0.85,0.96,yes,-2.0,-2.0,1.3247,GAL,"LM1; mosfire z was (1.3247)? lris apparently has HeII, CIII, AlIII,z=1.604",Q0100-RK27,1.3247,,,,,,,,,,,
Q0100-RK29,25799246000.0,6.0,15.8103141,13.2811603,1048.39,1287.69,RK29,Q0100,24.83,0.56,0.61,yes,-1.0,-1.0,1.5238,GAL,,Q0100-RK29,1.5238,,,,,,,,,,,
Q0100-RK30,30099667000.0,9.0,15.8082657,13.2443179,422.51,1252.5,RK30,Q0100,24.98,0.65,0.76,yes,-1.0,-1.0,1.7568,GAL,,Q0100-RK30,1.7568,,,,,,,,,,,
Q0100-RK39,19553634000.0,4.0,15.7817335,13.2691713,845.46,812.75,RK39,Q0100,25.09,0.55,0.59,yes,-1.0,-1.0,1.503,GAL,"msfr3+msfr RK, 9/13, 10/12",Q0100-RK39,1.503,,,,,,,,,,,
Q0100-fBM129,1705851800.0,1.0,15.778687,13.254052,588.67,761.64,fBM129,Q0100,25.61,0.08,0.2,n/a,-1.0,-1.0,1.4879,GAL,,Q0100-fBM129,1.4879,,,,,,,,,,,
Q0100-fBM324,1845377200.0,1.0,15.839046,13.284492,1104.31,1764.82,fBM324,Q0100,25.38,0.11,0.1,n/a,-1.0,-1.0,1.5335,GAL,,Q0100-fBM324,1.5335,,,,,,,,,,,
Q0100-fBX150,5161771000.0,2.0,15.771875,13.266569,801.52,648.98,fBX150,Q0100,25.99,0.09,0.9,n/a,2.5089,-2.0,2.506,GAL,"has  abs, but redshift not precise",Q0100-fBX150,2.506,,,,,,,,,,,
Q0100-fBX187,11475402000.0,4.0,15.782779,13.270226,863.36,830.14,fBX187,Q0100,25.16,0.44,1.15,n/a,-1.0,-1.0,2.0759,GAL,,Q0100-fBX187,2.0759,,,,,,,,,,,
Q0100-fBX196,1254800500.0,1.0,15.784392,13.269221,844.5,855.58,fBX196,Q0100,26.42,-0.02,0.76,yes,2.2725,2.27,2.2722,GAL,fm1_K; no doubt,Q0100-fBX196,2.2722,,,,,,,,,,,
Q0100-fBX205,292878180.0,1.0,15.786443,13.274101,929.08,891.11,fBX205,Q0100,26.58,0.23,0.5,n/a,2.0739,-2.0,2.07,GAL,"abs  present, but not precise",Q0100-fBX205,2.07,,,,,,,,,,,
Q0100-fBX207,595914180.0,0.0,15.786638,13.255378,610.97,893.73,fBX207,Q0100,26.02,0.17,0.28,n/a,-1.0,-1.0,1.6701,GAL,,Q0100-fBX207,1.6701,,,,,,,,,,,
Q0100-fBX222,2515202000.0,1.0,15.790494,13.270092,859.15,957.23,fBX222,Q0100,26.25,0.13,0.69,yes,2.305,-2.0,2.3023,GAL,fm1_K; companion on fm1_K slit #zneb=2.3104 (fBX222b),Q0100-fBX222,2.3023,,,,,,,,,,,
Q0100-fBX245,258656800.0,0.0,15.798819,13.255267,608.78,1095.97,fBX245,Q0100,26.08,0.11,0.25,n/a,-1.0,-1.0,1.5267,GAL,,Q0100-fBX245,1.5267,,,,,,,,,,,
Q0100-fBX248,1650517200.0,2.0,15.795456,13.271996,893.08,1040.69,fBX248,Q0100,23.59,0.11,0.45,n/a,-2.0,-2.0,1.9471,GAL,,Q0100-fBX248,1.9471,,,,,,,,,,,
Q0100-fBX253,98151336.0,1.0,15.801018,13.278173,997.89,1133.24,fBX253,Q0100,26.47,0.03,1.08,n/a,-1.0,-1.0,2.2767,GAL,,Q0100-fBX253,2.2767,,,,,,,,,,,
Q0100-fBX283,466043810.0,1.0,15.810326,13.272679,904.3,1287.62,fBX283,Q0100,25.93,0.14,0.5,n/a,-1.0,-1.0,1.6634,GAL,,Q0100-fBX283,1.6634,,,,,,,,,,,
Q0100-fBX285,1362173300.0,1.0,15.811503,13.281679,1057.18,1307.46,fBX285,Q0100,26.47,0.24,0.47,n/a,-1.0,-1.0,2.2866,GAL,,Q0100-fBX285,2.2866,,,,,,,,,,,
Q0100-fBX286,857831550.0,3.0,15.811717,13.287336,1153.29,1311.18,fBX286,Q0100,25.72,0.22,0.59,n/a,-1.0,-1.0,2.0372,GAL,,Q0100-fBX286,2.0372,,,,,,,,,,,
Q0100-fBX295,1848593300.0,1.0,15.815008,13.273707,920.21,1365.73,fBX295,Q0100,25.8,0.33,0.37,yes,2.311,2.308,2.3072,GAL,fm1_K;,Q0100-fBX295,2.3072,,,,,,,,,,,
Q0100-fBX302,5526962700.0,8.0,15.815673,13.290528,1207.42,1376.96,fBX302,Q0100,25.5,0.44,1.37,n/a,-2.0,-2.0,2.3063,GAL,,Q0100-fBX302,2.3063,,,,,,,,,,,
Q0100-fBX325,263985260.0,2.0,15.822014,13.311034,1555.64,1482.89,fBX325,Q0100,26.1,0.24,1.23,n/a,-1.0,-1.0,1.5194,GAL,,Q0100-fBX325,1.5194,,,,,,,,,,,
Q0100-fBX333,755979580.0,15.0,15.825049,13.271817,887.98,1532.11,fBX333,Q0100,25.83,0.48,0.79,yes,2.3939,2.388,2.389,GAL,fm1_K,Q0100-fBX333,2.389,,,,,,,,,,,
Q0100-fBX341,11743239000.0,4.0,15.826209,13.296021,1298.94,1553.14,fBX341,Q0100,25.76,0.33,1.04,yes,-1.0,-1.0,2.303,GAL,fm1_K,Q0100-fBX341,2.303,,,,,,,,,,,
Q0100-fBX342,4790558200.0,1.0,15.827519,13.301068,1386.19,1573.97,fBX342,Q0100,26.01,0.12,0.72,n/a,-1.0,-1.0,2.388,GAL,,Q0100-fBX342,2.388,,,,,,,,,,,
Q0100-fBX368,1973117400.0,1.0,15.837967,13.278942,1010.03,1746.76,fBX368,Q0100,25.89,0.07,0.57,n/a,-2.0,1.932,-2.0,GAL,[ap2]; no ID for [ap1],Q0100-fBX368,1.932,,,,,,,,,,,
Q0100-fBX425,11445064000.0,4.0,15.855456,13.280978,1044.15,2036.8,fBX425,Q0100,25.92,-0.02,0.84,yes,2.3802,-2.0,2.3787,AGN,"fm1_K;v strong Lya, prob AGN with CIV, CIII] in emission",Q0100-fBX425,2.3787,,,,,,,,,,,
Q0100-fBX58,7791169500.0,3.0,15.750785,13.267478,817.57,298.81,fBX58,Q0100,25.37,0.18,0.38,n/a,2.0048,2.0,2.0021,GAL,,Q0100-fBX58,2.0021,,,,,,,,,,,
Q0100-fBX59,3845104600.0,1.0,15.751464,13.26164,718.36,309.88,fBX59,Q0100,26.92,0.19,1.25,n/a,-1.0,-1.0,2.2159,GAL,,Q0100-fBX59,2.2159,,,,,,,,,,,
Q0100-fBX82,616742660.0,2.0,15.757472,13.266407,799.17,409.81,fBX82,Q0100,25.89,0.14,0.7,n/a,-1.0,-1.0,2.2751,GAL,,Q0100-fBX82,2.2751,,,,,,,,,,,
Q0100-fBX85,8715737100.0,2.0,15.757884,13.238502,325.06,415.67,fBX85,Q0100,26.16,0.37,0.57,n/a,-1.0,-1.0,1.6866,GAL,,Q0100-fBX85,1.6866,,,,,,,,,,,
Q0100-fBX96,2665685500.0,1.0,15.762056,13.26756,818.63,485.98,fBX96,Q0100,25.86,0.16,0.64,n/a,-2.0,2.292,-2.0,GAL,,Q0100-fBX96,2.292,,,,,,,,,,,
Q0100-fMD45,257089260.0,3.0,15.805404,13.268331,830.55,1205.75,fMD45,Q0100,26.05,0.15,0.9,n/a,-1.0,-1.0,2.5612,GAL,,Q0100-fMD45,2.5612,,,,,,,,,,,
Q0100-BX210-CS12,180927250.0,3.0,,,,,CS12,,,,,,,,,,,,,,,,,,,,,,,
Q0100-C7-CS1,0.0,0.0,15.783991,13.272049,893.06,849.99,CS1,Q0100,25.46,0.14,-0.11,yes,-2.0,0.7594,-1.0,GAL,"has  MgII, FeII abs",Q0100-C7-CS1,0.7594,,,,,,,,,,,
Q0100-C7-CS10,535491330.0,0.0,15.783441,13.275412,950.17,839.85,CS10,Q0100,26.78,0.06,0.85,yes,2.3063,-2.0,-1.0,GAL,new  ID,Q0100-C7-CS10,2.3063,,,,,,,,,,,
Q0100-C7-CS12,0.0,0.0,15.782397,13.274976,942.71,823.28,CS12,Q0100,23.66,1.08,0.61,yes,0.694,0.694,-1.0,GAL?,prob. correct,Q0100-C7-CS12,0.694,,,,,,,,,,,
Q0100-C7-CS14,555432190.0,11.0,15.783234,13.274434,933.76,837.26,CS14,Q0100,24.75,0.2,0.45,yes,2.3095,2.302,-1.0,GAL,aka  BX172-CS1,Q0100-C7-CS14,2.302,,,,,,,,,,,
Q0100-C7-CS2,149721280.0,2.0,15.782911,13.279447,1019.97,831.67,CS2,Q0100,26.32,0.25,-0.01,yes,2.3023,-2.0,-1.0,GAL,aka  BX172-CS2,Q0100-C7-CS2,2.3023,,,,,,,,,,,
Q0100-C7-CS3,1470169000.0,18.0,15.784651,13.27867,1006.3,860.59,CS3,Q0100,25.19,0.68,0.34,yes,2.3134,-2.0,-1.0,GAL,aka  BX172-CS4,Q0100-C7-CS3,2.3134,,,,,,,,,,,
Q0100-C7-CS5,11572762000.0,4.0,15.782357,13.277301,980.76,822.35,CS5,Q0100,25.67,0.33,0.05,yes,2.2999,-2.0,-1.0,GAL,aka  BX172-CS6,Q0100-C7-CS5,2.2999,,,,,,,,,,,
Q0100-C7-CS6,2972578000.0,3.0,15.785983,13.277174,980.74,882.5,CS6,Q0100,24.71,0.15,0.36,yes,-2.0,1.7568,-1.0,GAL,also has emission at z=2.310; aka BX172-CS7,Q0100-C7-CS6,1.7568,,,,,,,,,,,
Q0100-C7-CS9,1147492900.0,0.0,15.7815543,13.2757805,9999.0,9999.0,CS9,Q0100,9999.0,9999.0,9999.0,yes,2.2721,-2.0,-1.0,GAL,on   KCWI cube q0100-C7,Q0100-C7-CS9,2.2721,,,,,,,,,,,
Q0100-C7-CS9,1147492900.0,0.0,15.781554,13.275781,956.85,810.01,CS9,Q0100,27.25,-0.0,0.17,yes,2.2271,-2.0,-1.0,GAL,new  ID,Q0100-C7-CS9,2.2271,,,,,,,,,,,
Q0100-NB2241,1147370800.0,0.0,15.775064,13.274464,935.08,702.0,NB2241,Q0100,26.8,0.3,2.13,no,2.7077,-2.0,-1.0,GAL,N4[ap1]; no id for [ap2],Q0100-NB2241,2.7077,,,,,,,,,,,
Q0100-NB2510,105967740.0,2.0,15.779995,13.273586,920.21,784.54,NB2510,Q0100,26.23,-0.11,0.72,yes,2.743,2.742,-1.0,GAL,N1;  abs deep but lowS/N,Q0100-NB2510,2.742,,,,,,,,,,,
Q0100-NB5691,1370816300.0,0.0,15.811816,13.265554,783.57,1312.26,NB5691,Q0100,27.06,0.56,0.74,yes,2.7203,-2.0,-1.0,GAL,N2+N4; broadsh Lya em,Q0100-NB5691,2.7203,,,,,,,,,,,
Q0100-NB5873,1946024300.0,4.0,15.807859,13.280009,1028.95,1247.78,NB5873,Q0100,25.58,0.67,1.67,yes,2.741,-2.0,-1.0,GAL,"N4[ap3]=[*,1]",Q0100-NB5873,2.741,,,,,,,,,,,
Q0100-NB5930,983433220.0,1.0,15.806837,13.280328,1034.69,1229.83,NB5930,Q0100,26.03,0.24,1.68,yes,2.7364,-2.0,-1.0,GAL,"N1;  poss small blip at4531 A; z from N2[ap2]=[*,1], line",Q0100-NB5930,2.7364,,,,,,,,,,,
Q0100-NB5935,191932670.0,3.0,,,,,NB5935,,,,,,,,,,,,,,,,,,,,,,,
Q0100-NB1087,676769600.0,1.0,15.752351,13.248116,488.07,324.55,NB1087,Q0100,26.12,-0.07,2.16,yes,2.7414,-2.0,-1.0,GAL,"N4;  double Lya 2.7383/2.7445, strong,red>blue",Q0100-NB1087,2.7414,,,,,,,,,,,
Q0100-NB1327,3727295700.0,74.0,15.757607,13.304,1438.12,413.51,NB1327,Q0100,24.32,1.06,0.19,yes,-2.0,2.685,-1.0,GAL?,N2;  abs z SiIV; noclear-cut Lya em in spectrum,Q0100-NB1327,2.685,,,,,,,,,,,
Q0100-NB1418,2890515500.0,1.0,15.759851,13.264887,773.64,449.4,NB1418,Q0100,26.69,0.32,1.05,yes,-2.0,2.753,-1.0,GAL,"N2;  no Lya em inspec; emissiong offset, not extracted",Q0100-NB1418,2.753,,,,,,,,,,,
Q0100-NB149,10314290000.0,65.0,15.733857,13.307243,1493.62,17.22,NB149,Q0100,23.92,1.34,0.78,yes,2.7184,-2.0,-1.0,GAL,"N2[ap1]; note that [ap1] [*,2]; [ap2] is -2.000 1.787 or",Q0100-NB149,2.7184,,,,,,,,,,,
Q0100-NB1502,624769150.0,12.0,15.761501,13.294123,1269.99,477.65,NB1502,Q0100,27.07,0.39,1.57,no,2.733,-2.0,-1.0,GAL,"N3[ap2]; double Lya, near eqint blue/red, 2.7298/2.7361",Q0100-NB1502,2.733,,,,,,,,,,,
Q0100-NB2182,14110990.0,0.0,,,,,NB2182,,,,,,,,,,,,,,,,,,,,,,,
Q0100-NB2682,2691550500.0,1.0,15.782356,13.299507,1360.74,825.16,NB2682,Q0100,26.95,0.16,2.02,yes,2.699,-2.0,-1.0,GAL,"N3;  double Lya, 2.6930/2.6988, redcomp strong",Q0100-NB2682,2.699,,,,,,,,,,,
Q0100-NB4338,4337537000.0,2.0,15.836342,13.26923,844.34,1718.89,NB4338,Q0100,26.0,0.43,1.67,yes,2.7207,-2.0,-1.0,GAL,"N1;  double Lya, 2.7247/2.7167, lineover-subtracted",Q0100-NB4338,2.7207,,,,,,,,,,,
